"GenusSpecies","Species","Genus","Family","SubOrder","hwl","div_brd","div_mam","lat","lon","Temp","Prec","cover"
"656","Leucorrhinia_frigida","frigida","Leucorrhinia","Libellulidae","Anisoptera",22.5,163.395148745046,47.5695721700332,43.8296600826446,-76.0803874380165,221,2138.42148760331,34.5289256198347
"657","Leucorrhinia_glacialis","glacialis","Leucorrhinia","Libellulidae","Anisoptera",27.5,147.539300622154,48.8705968090139,46.0483307407407,-86.2724392592593,207.755555555556,2588.33333333333,16.2814814814815
"658","Leucorrhinia_hudsonica","hudsonica","Leucorrhinia","Libellulidae","Anisoptera",24,148.443051276389,49.3013552856884,47.5382630797101,-99.5497057971015,191.06884057971,2471.01811594203,13.7028985507246
"659","Leucorrhinia_intacta","intacta","Leucorrhinia","Libellulidae","Anisoptera",24,162.928763943031,48.0471560697455,42.49069172,-83.35652338,218.856,2336.578,26.89
"660","Leucorrhinia_intermedia","intermedia","Leucorrhinia","Libellulidae","Anisoptera",29.5,218.502323902073,59,44.655,132.563,211,3713,0
"661","Leucorrhinia_patricia","patricia","Leucorrhinia","Libellulidae","Anisoptera",21.5,110.017738089498,35.7050553959941,57.5336854166667,-115.098117916667,119,1824.45833333333,4.29166666666667
"662","Leucorrhinia_pectoralis","pectoralis","Leucorrhinia","Libellulidae","Anisoptera",31.5,149.05660687252,37.9736647999556,57.066072342,14.156315698,221.316,2889.3,10.702
"663","Leucorrhinia_proxima","proxima","Leucorrhinia","Libellulidae","Anisoptera",25.5,140.619097213168,42.5704110329361,51.1243165841584,-94.7950633663366,184.70297029703,1979.15346534653,14.6831683168317
"664","Leucorrhinia_rubicunda","rubicunda","Leucorrhinia","Libellulidae","Anisoptera",29,144.835017120574,35.2423205490442,58.45271789,14.603025556,197.76,2901,8.924
"665","Libellago_aurantiaca","aurantiaca","Libellago","Chlorocyphidae","Zygoptera",16,224.555871791923,131.492088629394,1.98333333333333,74.87,287,8719.66666666667,50.3333333333333
"666","Libellago_hyalina","hyalina","Libellago","Chlorocyphidae","Zygoptera",17,338.096983011355,133.324953177737,3.2842,114.8015,289,11401,70.5
"667","Libellago_lineata","lineata","Libellago","Chlorocyphidae","Zygoptera",16.5,347.21426156646,84.0801135205518,12.6616116666667,93.3678283333333,289.666666666667,10702.8333333333,15.3333333333333
"668","Libellago_stigmatizans","stigmatizans","Libellago","Chlorocyphidae","Zygoptera",17,434.249378756516,165.166372649338,5.09,100.778,289,11401,59
"669","Libellula_angelina","angelina","Libellula","Libellulidae","Anisoptera",32,176.038706309738,32.4232631078952,34.97186,126.60953,211,3713,0
"670","Libellula_auripennis","auripennis","Libellula","Libellulidae","Anisoptera",41,190.209308311732,41.696394088915,34.2952676652844,-80.8867670507864,239.740740740741,4406.01234567901,14.8271604938272
"671","Libellula_axilena","axilena","Libellula","Libellulidae","Anisoptera",46,192.444225577287,41.2847876825394,32.8694936709237,-82.4783861752634,234.865384615385,3750.98076923077,16.9615384615385
"672","Libellula_comanche","comanche","Libellula","Libellulidae","Anisoptera",34,178.382252955579,54.4525555937012,32.5232511016949,-104.795228644068,243.898305084746,2157.06355932203,2.13983050847458
"673","Libellula_composita","composita","Libellula","Libellulidae","Anisoptera",36,161.558293370506,62.6799581084629,37.1554855,-112.991266,243.2,1986.725,0.425
"674","Libellula_croceipennis","croceipennis","Libellula","Libellulidae","Anisoptera",41,200.470118526785,56.6445266213571,30.0845398700998,-101.831254133233,254.276119402985,2793.59950248756,8.5497512437811
"675","Libellula_cyanea","cyanea","Libellula","Libellulidae","Anisoptera",34,174.003218378996,46.531765418436,39.050494629156,-79.7576349104859,219.700767263427,2130.03069053708,38.2557544757033
"676","Libellula_depressa","depressa","Libellula","Libellulidae","Anisoptera",35,147.656754027656,46.3049014386732,51.61435642,8.30017382,234.428,2840.63,11.448
"677","Libellula_flavida","flavida","Libellula","Libellulidae","Anisoptera",39,180.990472650483,46.8670114911478,34.7058725333333,-86.8315394666667,228.266666666667,2083.90666666667,24.08
"678","Libellula_forensis","forensis","Libellula","Libellulidae","Anisoptera",39,180.555880436637,57.6266026509446,41.6219304398827,-120.626744868035,193.026392961877,4248.08504398827,4.97947214076246
"679","Libellula_fulva","fulva","Libellula","Libellulidae","Anisoptera",35,148.302140847431,49.3741023200056,50.70119804,8.16442482,233.446,2833.114,10.924
"680","Libellula_herculea","herculea","Libellula","Libellulidae","Anisoptera",43,386.224386043402,130.912916863851,12.6093345762712,-87.328636440678,293.186440677966,8470.40677966102,43.5593220338983
"681","Libellula_incesta","incesta","Libellula","Libellulidae","Anisoptera",39,174.233940330352,46.4899436345685,37.96499216,-81.33689456,223.636,2251.19,28.022
"682","Libellula_jesseana","jesseana","Libellula","Libellulidae","Anisoptera",39,202.640153459923,44.6844794867023,30.47321,-85.54143,217,2181,0
"683","Libellula_luctuosa","luctuosa","Libellula","Libellulidae","Anisoptera",39,169.227765685413,48.5892411526456,37.8423596,-91.21860712,224.876,2211.772,17.678
"684","Libellula_needhami","needhami","Libellula","Libellulidae","Anisoptera",41.5,204.32831691753,41.9019519151204,33.4005090283325,-84.0905957911567,244.656160458453,3896.58452722063,9.55873925501433
"685","Libellula_nodisticta","nodisticta","Libellula","Libellulidae","Anisoptera",39.5,169.521560493097,63.2390242805634,38.4297325862069,-119.086220172414,209.551724137931,3336.48275862069,2.6551724137931
"686","Libellula_pontica","pontica","Libellula","Libellulidae","Anisoptera",30.5,206.676351479848,49.0927462065255,42.72608,77.72209,257,2934,0
"687","Libellula_pulchella","pulchella","Libellula","Libellulidae","Anisoptera",44,163.932083008186,49.2662388086163,40.28577978,-88.31352814,221.588,2243.63,21.176
"688","Libellula_quadrimaculata","quadrimaculata","Libellula","Libellulidae","Anisoptera",35.5,147.129112206852,38.2397444936123,55.316260446,7.712867226,221.646,2826.904,10.08
"689","Libellula_saturata","saturata","Libellula","Libellulidae","Anisoptera",43,197.047995025893,56.5817039127646,34.84393,-116.24249438,224.326,3061.65,4.362
"690","Libellula_semifasciata","semifasciata","Libellula","Libellulidae","Anisoptera",34,176.562754121693,45.1858896770445,39.2234903409091,-79.1179841287879,219.034090909091,2197.85606060606,25.5871212121212
"691","Libellula_vibrans","vibrans","Libellula","Libellulidae","Anisoptera",49.5,185.386478239349,44.3290209483396,34.7883070288248,-85.0328066962306,230.725055432372,2496.49889135255,16.7782705099778
"692","Lindenia_tetraphylla","tetraphylla","Lindenia","Gomphidae","Anisoptera",38,150.406604858937,39.9333280333026,34.7228822222222,18.8668755555556,254.888888888889,2571.44444444444,4.11111111111111
"693","Lokia_ellioti","ellioti","Lokia","Libellulidae","Anisoptera",31,454.788692399671,117.100268243902,-11.233,24.267,283,3357,0
"694","Lyriothemis_elegantissima","elegantissima","Lyriothemis","Libellulidae","Anisoptera",30.5,248.195038283401,51.1538115919757,24.7801971428571,121.613728571429,282,5066,10.5714285714286
"695","Lyriothemis_pachygastra","pachygastra","Lyriothemis","Libellulidae","Anisoptera",26,174.163833186928,31.7228996955436,35.868848,137.070988888889,211,3713,5.62222222222222
"696","Lyriothemis_tricolor","tricolor","Lyriothemis","Libellulidae","Anisoptera",37.5,249.709287562609,50.8642323091182,24.89125,121.62347,282,5066,6
"697","Macrodiplax_balteata","balteata","Macrodiplax","Libellulidae","Anisoptera",33.5,203.792194169822,43.7526600728483,29.0642026595745,-95.5571761702128,271.574468085106,5139.34042553191,3.63829787234043
"698","Macrodiplax_cora","cora","Macrodiplax","Libellulidae","Anisoptera",32,236.888530089067,45.2459153501775,-12.8651617721519,132.909921265823,292.455696202532,7194.05063291139,25.1898734177215
"699","Macromia_alleghaniensis","alleghaniensis","Macromia","Macromiidae","Anisoptera",47.5,162.821133644683,50.0897816414007,37.72783,-83.69618,221.4,2087.2,64.4
"700","Macromia_amphigena","amphigena","Macromia","Macromiidae","Anisoptera",45.5,174.359499218857,28.8761146964815,35.9359166666667,136.583323333333,211,3713,6.33333333333333
"701","Macromia_clio","clio","Macromia","Macromiidae","Anisoptera",45.5,266.350701329823,65.5,26.32822,119.65461,285.5,8233.5,3
"702","Macromia_illinoiensis","illinoiensis","Macromia","Macromiidae","Anisoptera",46.5,167.170632650481,47.3725427513391,38.1178854325228,-86.7068899653979,229.743944636678,2201.34256055363,17.4256055363322
"703","Macromia_margarita","margarita","Macromia","Macromiidae","Anisoptera",49,150.875539793435,58.2875221789902,35.92432,-81.7906,217,2181,51
"704","Macromia_pacifica","pacifica","Macromia","Macromiidae","Anisoptera",44,161.990842651898,49.0838888722519,37.3694445945698,-94.0126505405405,236.945945945946,1887.05405405405,8.64864864864865
"705","Macromia_splendens","splendens","Macromia","Macromiidae","Anisoptera",45.5,143.106951455235,47.4428053386131,40.726303030303,-5.61125444444444,237.676767676768,2357.22222222222,5.52525252525253
"706","Macromia_taeniolata","taeniolata","Macromia","Macromiidae","Anisoptera",52.5,173.296274299518,47.6361329595742,35.8734221232752,-90.8340019863014,229.527397260274,2203.17123287671,11.2739726027397
"707","Macromia_urania","urania","Macromia","Macromiidae","Anisoptera",40.5,258.458902704899,55.5539286431138,23.68556,121.40333,282,5066,0
"708","Macrothemis_belliata","belliata","Macrothemis","Libellulidae","Anisoptera",19,487.229948637177,187.743023712418,4.0667,-54.4667,277,3955,70
"709","Macrothemis_brevidens","brevidens","Macrothemis","Libellulidae","Anisoptera",24,524.019676752339,192.969017878666,5.15,-56.4833,277,3955,69
"710","Macrothemis_declivata","declivata","Macrothemis","Libellulidae","Anisoptera",34,573.246114337264,199.143382449708,-12.025,-71.135,276,6294,80
"711","Macrothemis_extensa","extensa","Macrothemis","Libellulidae","Anisoptera",25,569.670225351614,199.391621229835,-11.93,-71.3,276,6294,80
"712","Macrothemis_flavescens","flavescens","Macrothemis","Libellulidae","Anisoptera",27,541.769527793767,188.707920146201,3.3517,-59.675,277,3955,0
"713","Macrothemis_hahneli","hahneli","Macrothemis","Libellulidae","Anisoptera",27,534.430088644318,148.270530918511,-2.2705,-78.1842,276,6294,80
"714","Macrothemis_hemichlora","hemichlora","Macrothemis","Libellulidae","Anisoptera",27.5,414.536443480254,128.360279642665,9.074668,-86.45057,289.8,8330.33333333333,57
"715","Macrothemis_imitans","imitans","Macrothemis","Libellulidae","Anisoptera",26.25,321.719114814441,107.011915575513,16.4844178947368,-89.3602921052632,293.052631578947,7298.84210526316,34.3157894736842
"716","Macrothemis_inacuta","inacuta","Macrothemis","Libellulidae","Anisoptera",34,280.179409406854,83.9474182954528,21.8475607142857,-99.8792303571429,292.785714285714,5668.39285714286,30.2857142857143
"717","Macrothemis_inequiunguis","inequiunguis","Macrothemis","Libellulidae","Anisoptera",26.5,346.423848099603,100.717866086816,19.2910065454545,-95.3990932727273,293.545454545455,6172.25454545455,47.1454545454545
"718","Macrothemis_musiva","musiva","Macrothemis","Libellulidae","Anisoptera",23,470.465753900559,144.521361855084,5.01236166666667,-81.5536775,286.416666666667,7047.75,74.25
"719","Macrothemis_pseudimitans","pseudimitans","Macrothemis","Libellulidae","Anisoptera",30.5,324.929440591346,102.87809541891,19.4259997187355,-97.2506982475905,293.911392405063,6080.40506329114,50.1772151898734
"720","Macrothemis_rupicola","rupicola","Macrothemis","Libellulidae","Anisoptera",29,468.399038572098,171.645641804666,1.872125,-56.455825,281.75,5779.75,67
"721","Macrothemis_tessellata","tessellata","Macrothemis","Libellulidae","Anisoptera",23,335.30426381793,120.071253566154,4.7485575,-74.0099233333333,289.5,8964.33333333333,56
"722","Malgassophlebia_bispina","bispina","Malgassophlebia","Libellulidae","Anisoptera",26,283.998427954953,118.290193219355,0.40201,24.7244,300,4206,70.5
"723","Matrona_basilaris","basilaris","Matrona","Calopterygidae","Zygoptera",38,220.338686137469,51.8991590635607,26.7733188888889,117.260724444444,274,6863.33333333333,18.3333333333333
"724","Mecistogaster_buckleyi","buckleyi","Mecistogaster","Pseudostigmatidae","Zygoptera",40,134.228618272828,33.8793086148832,-11.7815,-76.7017,276,6294,0
"725","Mecistogaster_jocaste","jocaste","Mecistogaster","Pseudostigmatidae","Zygoptera",43,467.163454138932,154.64140231517,-12.165375,-72.075425,276,6294,42.5
"726","Mecistogaster_linearis","linearis","Mecistogaster","Pseudostigmatidae","Zygoptera",54.5,496.853396228215,167.214679999639,0.782983181818182,-72.5949486363636,283.818181818182,8145.09090909091,55.6363636363636
"727","Mecistogaster_lucretia","lucretia","Mecistogaster","Pseudostigmatidae","Zygoptera",59.5,536.431607368409,185.075350518239,1.61331444444444,-63.0893,280.555555555556,6103.44444444444,52.7777777777778
"728","Mecistogaster_ornata","ornata","Mecistogaster","Pseudostigmatidae","Zygoptera",57.5,382.54616666762,122.275732823526,11.6447104233359,-87.1814631323726,291.666666666667,9344.28571428571,53.9523809523809
"729","Melligomphus_guangdongensis","guangdongensis","Melligomphus","Gomphidae","Anisoptera",29,250.397482173794,12.6676887345189,22.26777,113.95871,289,11401,0
"730","Mesamphiagrion_dunklei","dunklei","Mesamphiagrion","Coenagrionidae","Zygoptera",19,315.853196480192,144.618745224871,-0.4,-78,276,6294,21
"731","Mesocnemis_robusta","robusta","Mesocnemis","Platycnemididae","Zygoptera",20,163.076407479765,43,29.86,31.29,320,2625,0
"732","Mesocnemis_singularis","singularis","Mesocnemis","Platycnemididae","Zygoptera",27,334.692039389696,107.064545136737,-10.5592738095238,19.0286004761905,287.047619047619,3704.66666666667,15.3333333333333
"733","Metacnemis_angusta","angusta","Metacnemis","Platycnemididae","Zygoptera",16,255.986185026462,74,-33.95,19.16667,207,3416,51
"734","Metaleptobasis_brysonima","brysonima","Metaleptobasis","Coenagrionidae","Zygoptera",22,507.802678650643,172.329959526038,-4.435,-65.77665,284,8804,22.5
"735","Metaleptobasis_foreli","foreli","Metaleptobasis","Coenagrionidae","Zygoptera",21.25,432.539830956365,130.578989442347,8.7325,-83.175,292,11314,28
"736","Metaleptobasis_lillianae","lillianae","Metaleptobasis","Coenagrionidae","Zygoptera",23.75,573.235378805345,199.779563949611,-11.9933333333333,-71.175,276,6294,80
"737","Metaleptobasis_mauffrayi","mauffrayi","Metaleptobasis","Coenagrionidae","Zygoptera",22,580.85696747923,184.420332063862,-0.62332,-76.23846,276,6294,80
"738","Metaleptobasis_mauritia","mauritia","Metaleptobasis","Coenagrionidae","Zygoptera",23,519.734056649134,173.852891015124,-0.19225,-56.04725,279,3925,5
"739","Miathyria_marcella","marcella","Miathyria","Libellulidae","Anisoptera",32,330.460618079421,105.658074108139,16.4093788888889,-85.5680241481482,286.881481481482,7448.57777777778,22.9185185185185
"740","Miathyria_simplex","simplex","Miathyria","Libellulidae","Anisoptera",25.25,418.996214045955,137.922676727533,11.0957242857143,-78.1625771428571,286.285714285714,6797.42857142857,46.1428571428571
"741","Micrathyria_aequalis","aequalis","Micrathyria","Libellulidae","Anisoptera",23,286.348084847871,80.1569401935231,18.7054200934579,-91.3422960747664,293.317757009346,7330.15887850467,28.4299065420561
"742","Micrathyria_atra","atra","Micrathyria","Libellulidae","Anisoptera",33,393.127981773734,124.676966586689,10.8794666666667,-79.4646716666667,291,10205.8333333333,44.25
"743","Micrathyria_caerulistyla","caerulistyla","Micrathyria","Libellulidae","Anisoptera",22,484.349500328054,145.076201281518,-16.2397,-63.13385,276,6294,64.5
"744","Micrathyria_catenata","catenata","Micrathyria","Libellulidae","Anisoptera",25.5,441.636602512419,138.464579075475,-0.764151666666667,-71.6854883333333,284,8804,60.5
"745","Micrathyria_coropinae","coropinae","Micrathyria","Libellulidae","Anisoptera",19,573.552476632948,184.041309373633,5.517,-55.233,277,3955,49
"746","Micrathyria_dictynna","dictynna","Micrathyria","Libellulidae","Anisoptera",25,444.124795352751,144.971377995941,3.8061575,-80.5205975,288,10059,69.75
"747","Micrathyria_didyma","didyma","Micrathyria","Libellulidae","Anisoptera",29,317.6252346057,87.4001443817663,19.2405556410256,-93.6486520512821,294.346153846154,6669.39743589744,30.1666666666667
"748","Micrathyria_hagenii","hagenii","Micrathyria","Libellulidae","Anisoptera",27,214.646954732821,55.9955541290922,27.4255085714286,-98.3066293956044,265.653846153846,3691.41758241758,9.76923076923077
"749","Micrathyria_laevigata","laevigata","Micrathyria","Libellulidae","Anisoptera",29,380.468726827385,130.940797382184,10.23302625,-81.44081375,292,11314,66.125
"750","Micrathyria_longifasciata","longifasciata","Micrathyria","Libellulidae","Anisoptera",25,400.048023090437,142.459564320737,-16.6217,-62.4633,276,6294,80
"751","Micrathyria_occipita","occipita","Micrathyria","Libellulidae","Anisoptera",21,549.028946124071,178.456496581876,-0.5228,-75.2567,276,6294,80
"752","Micrathyria_ocellata","ocellata","Micrathyria","Libellulidae","Anisoptera",28,355.50744792071,104.717814379961,14.17072,-88.5485005714286,293.028571428571,7395.2,40.2
"753","Micrathyria_pseudeximia","pseudeximia","Micrathyria","Libellulidae","Anisoptera",19,393.488938130284,126.159839893957,9.32674857142857,-70.8255342857143,289.857142857143,10262.7142857143,44
"754","Micrathyria_schumanni","schumanni","Micrathyria","Libellulidae","Anisoptera",27.25,337.495436860889,127.594891921077,9.68625,-79.520825,292,11314,8.25
"755","Micrathyria_spinifera","spinifera","Micrathyria","Libellulidae","Anisoptera",26.5,555.656730114675,191.498122723326,-2.32036666666667,-68.0283333333333,276.333333333333,5514.33333333333,57.3333333333333
"756","Micrathyria_spuria","spuria","Micrathyria","Libellulidae","Anisoptera",20,548.68424575247,190.035022400263,3.724465,-59.566575,277,3955,2.75
"757","Micrathyria_surinamensis","surinamensis","Micrathyria","Libellulidae","Anisoptera",22.25,560.036028624188,184.380010340922,5.3167,-55.2667,277,3955,74
"758","Micrathyria_venezuelae","venezuelae","Micrathyria","Libellulidae","Anisoptera",27.75,539.01936645051,178.541745106132,8.8879775,-66.11377,288.25,9474.25,47.5
"759","Micromidia_rodericki","rodericki","Micromidia","Corduliidae","Anisoptera",12.5,193.597794633315,7.0920214470512,-10.58333,142.21667,295,7628,0
"760","Microstigma_rotundatum","rotundatum","Microstigma","Pseudostigmatidae","Zygoptera",57.5,496.596794960847,166.565670995031,-5.1167625,-71.9807375,280,7549,58.75
"761","Miocora_peraltica","peraltica","Miocora","Polythoridae","Zygoptera",24.5,426.103201045131,151.832018125377,9.37804666666667,-81.21296,292,11314,72
"762","Misagria_parana","parana","Misagria","Libellulidae","Anisoptera",23,571.465584122408,182.716385403783,-0.5764,-75.92835,276,6294,80
"763","Mnais_mneme","mneme","Mnais","Calopterygidae","Zygoptera",32,287.300646654031,45,22.4021766666667,114.092746666667,289,11401,5.66666666666667
"764","Mnais_pruinosa","pruinosa","Mnais","Calopterygidae","Zygoptera",34,176.416291480566,33.8678181809428,36.8466492857143,138.768293571429,211,3713,9.5
"765","Mnesarete_cupraea","cupraea","Mnesarete","Calopterygidae","Zygoptera",26.75,505.75473344186,161.782168811284,-3.76335,-61.385,276.5,5124.5,54
"766","Mnesarete_devillei","devillei","Mnesarete","Calopterygidae","Zygoptera",29.5,573.330196382728,192.489187509955,-12.0958,-71.45945,276,6294,80
"767","Mnesarete_drepane","drepane","Mnesarete","Calopterygidae","Zygoptera",28.25,596.616349764738,184.641069714579,-1.95,-74.9167,276,6294,80
"768","Mnesarete_ephippium","ephippium","Mnesarete","Calopterygidae","Zygoptera",26,623.618539531444,178.592291622289,-12.88,-71.23,276,6294,80
"769","Mnesarete_fulgida","fulgida","Mnesarete","Calopterygidae","Zygoptera",25,574.995677925318,185.016770898832,-2.95093333333333,-73.9266666666667,276,6294,80
"770","Mnesarete_grisea","grisea","Mnesarete","Calopterygidae","Zygoptera",28.5,377.604545249143,111.93026069429,-18.1717,-63.8225,276,6294,74.5
"771","Mnesarete_guttifera","guttifera","Mnesarete","Calopterygidae","Zygoptera",29.5,419.58944980083,90.1356591997887,-26,-57,281,3895,26
"772","Mnesarete_hauxwelli","hauxwelli","Mnesarete","Calopterygidae","Zygoptera",31.5,528.057448024838,145.186880731174,-2.4626,-78.2946,276,6294,70.5
"773","Mnesarete_lencionii","lencionii","Mnesarete","Calopterygidae","Zygoptera",27.5,383.903550682404,92.4835151843458,-25.975,-56.015,281,3895,64.5
"774","Mnesarete_loutoni","loutoni","Mnesarete","Calopterygidae","Zygoptera",26,573.213907741507,201.051926949417,-11.93,-71.255,276,6294,80
"775","Mnesarete_pruinosa","pruinosa","Mnesarete","Calopterygidae","Zygoptera",30,421.98235048644,97.9989372132843,-26.9267,-55.0667,281,3895,67
"776","Mnesarete_williamsoni","williamsoni","Mnesarete","Calopterygidae","Zygoptera",24,521.935815086079,165.979138173823,-1.45,-48.48,281,3895,0
"777","Mortonagrion_arthuri","arthuri","Mortonagrion","Coenagrionidae","Zygoptera",14.5,389.261403437622,137.825129822369,1.41,103.97,289,11401,0
"778","Mortonagrion_falcatum","falcatum","Mortonagrion","Coenagrionidae","Zygoptera",11,48.0476010626625,3.83137471882999,-5.867,110.433,282,5189,0
"779","Mortonagrion_hirosei","hirosei","Mortonagrion","Coenagrionidae","Zygoptera",14.5,237.398913084661,49,25.11139,121.39778,282,5066,0
"780","Mortonagrion_selenion","selenion","Mortonagrion","Coenagrionidae","Zygoptera",14,169.643252114515,26.3608209554085,35.0167,134.91701,211,3713,5
"781","Nannophya_pygmaea","pygmaea","Nannophya","Libellulidae","Anisoptera",14,209.05456191963,41.5177249400135,22.4492428571429,128.830241428571,244.285714285714,5563.85714285714,19.2857142857143
"782","Nannophyopsis_clara","clara","Nannophyopsis","Libellulidae","Anisoptera",16,263.693641933253,52.2036655018586,24.478852,120.168398,283.4,6333,7.6
"783","Nannothemis_bella","bella","Nannothemis","Libellulidae","Anisoptera",12.5,169.075066227247,43.9393738922768,41.0733349193548,-76.5423330645161,218.596774193548,2188.62096774194,21.7177419354839
"784","Nasiaeschna_pentacantha","pentacantha","Nasiaeschna","Aeshnidae","Anisoptera",51.5,164.569480223637,47.1753007084986,35.4779587692308,-87.2227167692308,236.807692307692,2783.65384615385,14.1538461538462
"785","Nehalennia_gracilis","gracilis","Nehalennia","Coenagrionidae","Zygoptera",15,165.56051792183,42.4508863677827,41.4191303703704,-75.6719630864198,218.358024691358,2183.93827160494,20.8641975308642
"786","Nehalennia_integricollis","integricollis","Nehalennia","Coenagrionidae","Zygoptera",12.5,178.229991776088,44.8228873252189,33.1931304347826,-85.3366256521739,240.130434782609,3765.47826086957,11.0869565217391
"787","Nehalennia_irene","irene","Nehalennia","Coenagrionidae","Zygoptera",15,154.868277720036,44.9445680847403,45.3553372774869,-83.9106810732984,214.960732984293,2177.9057591623,23.0942408376963
"788","Nehalennia_minuta","minuta","Nehalennia","Coenagrionidae","Zygoptera",13.5,317.394455553369,101.037897024883,15.824036875,-83.581770625,291.4375,10111.6875,51
"789","Nehalennia_pallidula","pallidula","Nehalennia","Coenagrionidae","Zygoptera",14,180.474300479858,33.1704653406839,26.9794833333333,-81.4585541666667,279.5,9791.83333333333,3.91666666666667
"790","Nehalennia_speciosa","speciosa","Nehalennia","Coenagrionidae","Zygoptera",14,145.91523028589,42.4970260195072,55.616255412844,15.5396579816514,217.059633027523,2902.67889908257,8.55963302752294
"791","Neocordulia_batesi","batesi","Neocordulia","Corduliidae","Anisoptera",32.75,334.045909303898,112.309525949886,8.865112,-83.08139,292,11314,72.8
"792","Neocordulia_biancoi","biancoi","Neocordulia","Corduliidae","Anisoptera",37.25,494.039546788947,181.589046343922,0.97,-65.95,292,11314,57
"793","Neocordulia_griphus","griphus","Neocordulia","Corduliidae","Anisoptera",37.25,387.877294997553,142.190863421907,10.216,-84.607,292,11314,80
"794","Neocordulia_setifera","setifera","Neocordulia","Corduliidae","Anisoptera",38.75,364.05226193918,128.712464245369,-11.5369566666667,-40.0138,281,3895,71.6666666666667
"795","Neoerythromma_cultellatum","cultellatum","Neoerythromma","Coenagrionidae","Zygoptera",14.5,275.393565505364,78.0616388599401,20.997035,-92.9491991666667,293.6875,7973.3125,34.0416666666667
"796","Neogomphus_edenticulatus","edenticulatus","Neogomphus","Gomphidae","Anisoptera",25.75,121.908736380328,31.1927928703145,-38.6380366666667,-71.53856,210,6729,42.8333333333333
"797","Neogomphus_molestus","molestus","Neogomphus","Gomphidae","Anisoptera",24.5,115.54658183188,25.2463096992607,-35.145,-71.075,210,6729,53
"798","Neoneura_aaroni","aaroni","Neoneura","Protoneuridae","Zygoptera",17.5,195.981625042886,59.2009508829924,27.9336177777778,-98.5153344444444,295,5375,6.88888888888889
"799","Neoneura_amelia","amelia","Neoneura","Protoneuridae","Zygoptera",17,317.765624277782,99.1075331255193,20.2243005882353,-96.2748244117647,294.470588235294,6423.05882352941,37.7058823529412
"800","Neoneura_denticulata","denticulata","Neoneura","Protoneuridae","Zygoptera",17,492.396061975483,172.108076818067,-0.8125,-58.74335,286.5,7604.5,40
"801","Neoneura_rubriventris","rubriventris","Neoneura","Protoneuridae","Zygoptera",19,495.431594640933,169.680989541252,-14.30735,-66.8354,276,6294,71.5
"802","Neophya_rutherfordi","rutherfordi","Neophya","Corduliidae","Anisoptera",23.5,295.011889254722,131.952547267239,0.699816666666667,24.6319166666667,300,4206,53.3333333333333
"803","Nephepeltia_aequisetis","aequisetis","Nephepeltia","Libellulidae","Anisoptera",16,422.29688227744,155.180919871561,-15.9899,-63.1194,276,6294,76
"804","Nephepeltia_flavifrons","flavifrons","Nephepeltia","Libellulidae","Anisoptera",17,368.726976762329,142.755201469445,9.019955,-75.6708666666667,292,11314,10
"805","Nephepeltia_phryne","phryne","Nephepeltia","Libellulidae","Anisoptera",18,392.000837966306,134.291452102641,3.00314789473684,-74.6418878947368,287,9605.63157894737,53.4736842105263
"806","Nesciothemis_minor","minor","Nesciothemis","Libellulidae","Anisoptera",28,323.299599565792,125.933747766983,5.403,-7.732,308,4559,32
"807","Nesoxenia_lineata","lineata","Nesoxenia","Libellulidae","Anisoptera",28.5,238.341986355415,37.4842875503481,5.267525,98.55083,289,11401,0
"808","Neuraeschna_cornuta","cornuta","Neuraeschna","Aeshnidae","Anisoptera",44,448.526408821351,187.911661437786,2.033,-56.133,277,3955,78
"809","Neuraeschna_dentigera","dentigera","Neuraeschna","Aeshnidae","Anisoptera",44.5,502.932639703913,158.980631414809,-3.65,-52.36835,281,3895,0
"810","Neuraeschna_harpya","harpya","Neuraeschna","Aeshnidae","Anisoptera",53,492.396061975483,172.108076818067,-0.8125,-58.74335,286.5,7604.5,40
"811","Neuraeschna_maya","maya","Neuraeschna","Aeshnidae","Anisoptera",59.5,401.467511183309,139.985501000962,10.41711625,-83.92078875,292,11314,52.5
"812","Neurobasis_chinensis","chinensis","Neurobasis","Calopterygidae","Zygoptera",34,383.068762466306,101.604949758055,16.6673955555556,99.8944461111111,289.888888888889,10470.1111111111,33.9444444444444
"813","Neurocordulia_alabamensis","alabamensis","Neurocordulia","Corduliidae","Anisoptera",31,152.781930832054,42.0981215721429,35.4022,-79.6607,217,2181,23
"814","Neurocordulia_michaeli","michaeli","Neurocordulia","Corduliidae","Anisoptera",29.5,165.423364884009,46.1317835411402,45.6954966666667,-74.0211266666667,217,2181,27.3333333333333
"815","Neurocordulia_molesta","molesta","Neurocordulia","Corduliidae","Anisoptera",35.5,160.44151566731,48.4845405152237,39.222953030303,-92.3857760606061,235,1797.27272727273,11.7575757575758
"816","Neurocordulia_obsoleta","obsoleta","Neurocordulia","Corduliidae","Anisoptera",31.5,176.050362318966,47.1715414173334,39.0306863157895,-79.6561831578947,222.105263157895,2637,47.7894736842105
"817","Neurocordulia_virginiensis","virginiensis","Neurocordulia","Corduliidae","Anisoptera",33.5,163.088122485042,55.1725068821976,33.6977075,-87.9230175,222.5,2063.75,21
"818","Neurocordulia_xanthosoma","xanthosoma","Neurocordulia","Corduliidae","Anisoptera",37.5,167.922081322979,49.6916151833424,35.4712172972973,-95.3523291891892,237.540540540541,1874.37837837838,13.4864864864865
